interval,timbre_type,model,value
1.45,Harmonic,roughness,0.30183509600797465
1.45,Harmonic,harmonicity,1.0394655834188842
1.46,Carillon,roughness,0.5354648798857279
1.46,Carillon,harmonicity,0.9362304648959935
1.46,Harmonic,roughness,0.29951337212849266
1.46,Harmonic,harmonicity,1.0410739697548528
1.47,Carillon,roughness,0.5336528565305853
1.47,Carillon,harmonicity,0.9348195759687528
1.47,Harmonic,roughness,0.2971909116622889
1.47,Harmonic,harmonicity,1.0430382743342919
1.48,Carillon,roughness,0.5318225434185861
1.48,Carillon,harmonicity,0.9355939302999892
1.48,Harmonic,roughness,0.2948662205556231
1.48,Harmonic,harmonicity,1.0453344632407429
1.49,Carillon,roughness,0.5299748300388958
1.49,Carillon,harmonicity,0.9343443590604911
1.49,Harmonic,roughness,0.2925377844525163
1.49,Harmonic,harmonicity,1.0461976846448566
1.5,Carillon,roughness,0.5281105980785286
1.5,Carillon,harmonicity,0.9356999987237752
1.5,Harmonic,roughness,0.2902040785768986
1.5,Harmonic,harmonicity,1.049880748857462
1.51,Carillon,roughness,0.5262307234348861
1.51,Carillon,harmonicity,0.9358711823300826
1.51,Harmonic,roughness,0.28786357871418705
1.51,Harmonic,harmonicity,1.0526107179964554
1.52,Carillon,roughness,0.5243360783462807
1.52,Carillon,harmonicity,0.9363577260139206
1.52,Harmonic,roughness,0.2855147733927505
1.52,Harmonic,harmonicity,1.057342029881645
1.53,Carillon,roughness,0.5224275336459457
1.53,Carillon,harmonicity,0.9370633291313591
1.53,Harmonic,roughness,0.2831561773734452
1.53,Harmonic,harmonicity,1.059212874959227
1.54,Carillon,roughness,0.5205059611453167
1.54,Carillon,harmonicity,0.9381036921108967
1.54,Harmonic,roughness,0.2807863465636365
1.54,Harmonic,harmonicity,1.064703685916931
1.55,Carillon,roughness,0.5185722361527385
1.55,Carillon,harmonicity,0.9395446103349625
1.55,Harmonic,roughness,0.2784038944808115
1.55,Harmonic,harmonicity,1.0686481816575568
1.56,Carillon,roughness,0.5166272401341125
1.56,Carillon,harmonicity,0.9405530729673532
1.56,Harmonic,roughness,0.27600751040038446
1.56,Harmonic,harmonicity,1.0727443904890377
1.57,Carillon,roughness,0.5146718635223085
1.57,Carillon,harmonicity,0.942246266606688
1.57,Harmonic,roughness,0.27359597933233143
1.57,Harmonic,harmonicity,1.076977115863171
1.58,Carillon,roughness,0.5127070086825684
1.58,Carillon,harmonicity,0.944209318103303
1.58,Harmonic,roughness,0.27116820398200064
1.58,Harmonic,harmonicity,1.0794701895451317
1.59,Carillon,roughness,0.5107335930415658
1.59,Carillon,harmonicity,0.94665777439829
1.59,Harmonic,roughness,0.2687232288620652
1.59,Harmonic,harmonicity,1.0858036662027943
1.6,Carillon,roughness,0.5087525523880949
1.6,Carillon,harmonicity,0.9486826400335906
1.6,Harmonic,roughness,0.2662602667347627
1.6,Harmonic,harmonicity,1.0903794737348984
1.61,Carillon,roughness,0.5067648443538839
1.61,Carillon,harmonicity,0.951341141617592
1.61,Harmonic,roughness,0.2637787275768399
1.61,Harmonic,harmonicity,1.095055564761529
1.62,Carillon,roughness,0.5047714520833906
1.62,Carillon,harmonicity,0.954286539028073
1.62,Harmonic,roughness,0.26127825027364765
1.62,Harmonic,harmonicity,1.0998285236308765
1.6300000000000001,Carillon,roughness,0.5027733881019566
1.6300000000000001,Carillon,harmonicity,0.9575656205395779
1.6300000000000001,Harmonic,roughness,0.25875873726383
1.6300000000000001,Harmonic,harmonicity,1.104696665027594
1.6400000000000001,Carillon,roughness,0.500771698392154
1.6400000000000001,Carillon,harmonicity,0.960571102507347
1.6400000000000001,Harmonic,roughness,0.2562203923721882
1.6400000000000001,Harmonic,harmonicity,1.1096596276534136
1.6500000000000001,Carillon,roughness,0.49876746668862265
1.6500000000000001,Carillon,harmonicity,0.9638840116715116
1.6500000000000001,Harmonic,roughness,0.2536637620854354
1.6500000000000001,Harmonic,harmonicity,1.114717911665913
1.6600000000000001,Carillon,roughness,0.4967618190022776
1.6600000000000001,Carillon,harmonicity,0.9675142696239284
1.6600000000000001,Harmonic,roughness,0.25108978054386594
1.6600000000000001,Harmonic,harmonicity,1.1174986475449482
1.67,Carillon,roughness,0.49475592838527815
1.67,Carillon,harmonicity,0.9717037165505673
1.67,Harmonic,roughness,0.2484998185415986
1.67,Harmonic,harmonicity,1.1251237746060676
1.68,Carillon,roughness,0.49275101994869275
1.68,Carillon,harmonicity,0.9730122279229151
1.68,Harmonic,roughness,0.24589573684896093
1.68,Harmonic,harmonicity,1.130472201366221
1.69,Carillon,roughness,0.4907483761454166
1.69,Carillon,harmonicity,0.979534034260793
1.69,Harmonic,roughness,0.24327994419285653
1.69,Harmonic,harmonicity,1.1359167305476978
1.7,Carillon,roughness,0.48876101537673916
1.7,Carillon,harmonicity,0.9812104919138938
1.7,Harmonic,roughness,0.2406554602548603
1.7,Harmonic,harmonicity,1.1414550108254267
1.71,Carillon,roughness,0.4867673753491729
1.71,Carillon,harmonicity,0.9879371180371599
1.71,Harmonic,roughness,0.2380259840722132
1.71,Harmonic,harmonicity,1.1470829839681826
1.72,Carillon,roughness,0.48478025982327416
1.72,Carillon,harmonicity,0.9904437385718702
1.72,Harmonic,roughness,0.23539596825399564
1.72,Harmonic,harmonicity,1.1527946820655892
1.73,Carillon,roughness,0.48283916697686385
1.73,Carillon,harmonicity,0.9972587124390339
1.73,Harmonic,roughness,0.2327706994538164
1.73,Harmonic,harmonicity,1.1585821087904922
1.74,Carillon,roughness,0.48087081933839215
1.74,Carillon,harmonicity,1.000849818130632
1.74,Harmonic,roughness,0.23015638557115795
1.74,Harmonic,harmonicity,1.1625771745323632
1.75,Carillon,roughness,0.47891400200963663
1.75,Carillon,harmonicity,1.005179476917964
1.75,Harmonic,roughness,0.2275602501865905
1.75,Harmonic,harmonicity,1.1686315055186738
1.76,Carillon,roughness,0.47697057282433014
1.76,Carillon,harmonicity,1.0093705796971606
1.76,Harmonic,roughness,0.22499063477119405
1.76,Harmonic,harmonicity,1.1762877986292115
1.77,Carillon,roughness,0.4750425005119405
1.77,Carillon,harmonicity,1.013527356180459
1.77,Harmonic,roughness,0.22245710924800152
1.77,Harmonic,harmonicity,1.1822570706861597
1.78,Carillon,roughness,0.4731318730435875
1.78,Carillon,harmonicity,1.0171303251437032
1.78,Harmonic,roughness,0.21997059152332407
1.78,Harmonic,harmonicity,1.188231641524634
1.79,Carillon,roughness,0.47124090640723937
1.79,Carillon,harmonicity,1.021541673758364
1.79,Harmonic,roughness,0.21754347664845655
1.79,Harmonic,harmonicity,1.1941917256399628
1.8,Carillon,roughness,0.46937195383320013
1.8,Carillon,harmonicity,1.025180248843368
1.8,Harmonic,roughness,0.21518977631763805
1.8,Harmonic,harmonicity,1.2001158343204237
1.81,Carillon,roughness,0.46752751549183336
1.81,Carillon,harmonicity,1.0297670902588532
1.81,Harmonic,roughness,0.21315032526532432
1.81,Harmonic,harmonicity,1.2059809224443454
1.82,Carillon,roughness,0.46571024548031575
1.82,Carillon,harmonicity,1.032275150874878
1.82,Harmonic,roughness,0.21100098870138503
1.82,Harmonic,harmonicity,1.2117626056092872
1.83,Carillon,roughness,0.46392144102638394
1.83,Carillon,harmonicity,1.035486230046305
1.83,Harmonic,roughness,0.20897712986993958
1.83,Harmonic,harmonicity,1.2586354973517029
1.84,Carillon,roughness,0.4621586104041632
1.84,Carillon,harmonicity,1.0382505213109463
1.84,Harmonic,roughness,0.20707602904276196
1.84,Harmonic,harmonicity,1.2229734534901517
1.85,Carillon,roughness,0.46041878702904054
1.85,Carillon,harmonicity,1.0410960567387
1.85,Harmonic,roughness,0.20527912512657684
1.85,Harmonic,harmonicity,1.228350372458183
1.86,Carillon,roughness,0.4586991542898428
1.86,Carillon,harmonicity,1.0435236652731685
1.86,Harmonic,roughness,0.203569519384903
1.86,Harmonic,harmonicity,1.233540428854833
1.87,Carillon,roughness,0.4569970369625378
1.87,Carillon,harmonicity,1.0456983730147844
1.87,Harmonic,roughness,0.20193235291263273
1.87,Harmonic,harmonicity,1.2385187968065305
1.8800000000000001,Carillon,roughness,0.4553098930676315
1.8800000000000001,Carillon,harmonicity,1.0473491267829087
1.8800000000000001,Harmonic,roughness,0.200354721639762
1.8800000000000001,Harmonic,harmonicity,1.2432621560013313
1.8900000000000001,Carillon,roughness,0.45363530615450676
1.8900000000000001,Carillon,harmonicity,1.0502275958621667
1.8900000000000001,Harmonic,roughness,0.19882560389529222
1.8900000000000001,Harmonic,harmonicity,1.2477491507427658
1.9000000000000001,Carillon,roughness,0.4519709779966861
1.9000000000000001,Carillon,harmonicity,1.0503877202107164
1.9000000000000001,Harmonic,roughness,0.19733580023653838
1.9000000000000001,Harmonic,harmonicity,1.2519607312444971
1.9100000000000001,Carillon,roughness,0.45031472168288045
1.9100000000000001,Carillon,harmonicity,1.0513680897552389
1.9100000000000001,Harmonic,roughness,0.19587788530215572
1.9100000000000001,Harmonic,harmonicity,1.257296881678891
1.92,Carillon,roughness,0.4486644550894155
1.92,Carillon,harmonicity,1.0518378002105597
1.92,Harmonic,roughness,0.19444617149974636
1.92,Harmonic,harmonicity,1.2594940444595923
1.93,Carillon,roughness,0.4470181947203424
1.93,Carillon,harmonicity,1.0524468471692672
1.93,Harmonic,roughness,0.19303668439074081
1.93,Harmonic,harmonicity,1.2627903217494887
1.94,Carillon,roughness,0.44537404990232216
1.94,Carillon,harmonicity,1.0525540390131898
1.94,Harmonic,roughness,0.1916471496865336
1.94,Harmonic,harmonicity,1.2657600433705423
1.95,Carillon,roughness,0.4437302173220347
1.95,Carillon,harmonicity,1.052381790206232
1.95,Harmonic,roughness,0.19027699182113922
1.95,Harmonic,harmonicity,1.2683961812334814
1.96,Carillon,roughness,0.44208497589452855
1.96,Carillon,harmonicity,1.0519382879934465
1.96,Harmonic,roughness,0.18892734411676693
1.96,Harmonic,harmonicity,1.270693587667063
1.97,Carillon,roughness,0.4404366819516391
1.97,Carillon,harmonicity,1.052528092287288
1.97,Harmonic,roughness,0.18760107060984152
1.97,Harmonic,harmonicity,1.2726487862411044
1.98,Carillon,roughness,0.438783764740189
1.98,Carillon,harmonicity,1.0515835878241862
1.98,Harmonic,roughness,0.18610824867618805
1.98,Harmonic,harmonicity,1.2742598224039214
1.99,Carillon,roughness,0.4371247222203477
1.99,Carillon,harmonicity,1.0490755163671708
1.99,Harmonic,roughness,0.1848519065288267
1.99,Harmonic,harmonicity,1.2774594058437672
2,Carillon,roughness,0.43545811715511373
2,Carillon,harmonicity,1.047656706822213
2,Harmonic,roughness,0.1836380335451477
2,Harmonic,harmonicity,1.2783667714931275
2.0100000000000002,Carillon,roughness,0.4337825734824887
2.0100000000000002,Carillon,harmonicity,1.045994394232358
2.0100000000000002,Harmonic,roughness,0.18247688312455934
2.0100000000000002,Harmonic,harmonicity,1.2770305141093872
2.02,Carillon,roughness,0.4320967729624721
2.02,Carillon,harmonicity,1.0441345180586838
2.02,Harmonic,roughness,0.18138072911311856
2.02,Harmonic,harmonicity,1.2772754052962256
2.0300000000000002,Carillon,roughness,0.43039945209160807
2.0300000000000002,Carillon,harmonicity,1.0459631615109655
2.0300000000000002,Harmonic,roughness,0.18036396195803367
2.0300000000000002,Harmonic,harmonicity,1.2767410821018232
2.04,Carillon,roughness,0.42868939927831295
2.04,Carillon,harmonicity,1.0438128798282815
2.04,Harmonic,roughness,0.17944319321217297
2.04,Harmonic,harmonicity,1.2769239486293844
2.05,Carillon,roughness,0.42696545227279564
2.05,Carillon,harmonicity,1.0371400775820523
2.05,Harmonic,roughness,0.17840952581261157
2.05,Harmonic,harmonicity,1.2760637057859652
2.06,Carillon,roughness,0.4252264958459165
2.06,Carillon,harmonicity,1.0359503894837896
2.06,Harmonic,roughness,0.17769150045282017
2.06,Harmonic,harmonicity,1.2750462808366303
2.07,Carillon,roughness,0.42347145971180317
2.07,Carillon,harmonicity,1.031838373524484
2.07,Harmonic,roughness,0.1770424087963909
2.07,Harmonic,harmonicity,1.2737446049814818
2.08,Carillon,roughness,0.4216993166895966
2.08,Carillon,harmonicity,1.0288144315918226
2.08,Harmonic,roughness,0.1764445890547748
2.08,Harmonic,harmonicity,1.2735505552027928
2.09,Carillon,roughness,0.41990908110020453
2.09,Carillon,harmonicity,1.0255382963239044
2.09,Harmonic,roughness,0.17588237157294345
2.09,Harmonic,harmonicity,1.2703519654116984
2.1,Carillon,roughness,0.41809980739438835
2.1,Carillon,harmonicity,1.0229961516392405
2.1,Harmonic,roughness,0.17534196577133712
2.1,Harmonic,harmonicity,1.2682938265740349
2.11,Carillon,roughness,0.416270589009058
2.11,Carillon,harmonicity,1.0150688631637381
2.11,Harmonic,roughness,0.1748113590378824
2.11,Harmonic,harmonicity,1.2660158418415275
2.12,Carillon,roughness,0.41442055744908934
2.12,Carillon,harmonicity,1.0168228769207213
2.12,Harmonic,roughness,0.1748497371487156
2.12,Harmonic,harmonicity,1.2680786880927515
2.13,Carillon,roughness,0.4125488815924639
2.13,Carillon,harmonicity,1.0125801568001631
2.13,Harmonic,roughness,0.17432420938107765
2.13,Harmonic,harmonicity,1.2608582146637632
2.14,Carillon,roughness,0.4106547672170374
2.14,Carillon,harmonicity,1.0105911738013773
2.14,Harmonic,roughness,0.17354174511428588
2.14,Harmonic,harmonicity,1.2580037654712664
2.15,Carillon,roughness,0.4087374567476526
2.15,Carillon,harmonicity,1.0056978208848872
2.15,Harmonic,roughness,0.17298708295467577
2.15,Harmonic,harmonicity,1.254979654620879
2.16,Carillon,roughness,0.4067962292228364
2.16,Carillon,harmonicity,1.0020133206035184
2.16,Harmonic,roughness,0.17240616957281407
2.16,Harmonic,harmonicity,1.2524242684693283
2.17,Carillon,roughness,0.4048304004807644
2.17,Carillon,harmonicity,0.9979326503418257
2.17,Harmonic,roughness,0.171796174250568
2.17,Harmonic,harmonicity,1.24845602209874
2.18,Carillon,roughness,0.402839323564624
2.18,Carillon,harmonicity,0.9945245877142663
2.18,Harmonic,roughness,0.17115563884780927
2.18,Harmonic,harmonicity,1.2449707016206812
2.19,Carillon,roughness,0.4008223893480019
2.19,Carillon,harmonicity,0.9907507010738701
2.19,Harmonic,roughness,0.17048445987281893
2.19,Harmonic,harmonicity,1.241344944533632
2.2,Carillon,roughness,0.39877902738137166
2.2,Carillon,harmonicity,0.9889275394640912
2.2,Harmonic,roughness,0.169783880052339
2.2,Harmonic,harmonicity,1.2443225195193166
2.21,Carillon,roughness,0.39670870696121163
2.21,Carillon,harmonicity,0.9838404547631724
2.21,Harmonic,roughness,0.16905648934108256
2.21,Harmonic,harmonicity,1.2336982509121008
2.22,Carillon,roughness,0.3946109384237722
2.22,Carillon,harmonicity,0.9813082309464493
2.22,Harmonic,roughness,0.1685608119400435
2.22,Harmonic,harmonicity,1.229691914077257
2.23,Carillon,roughness,0.39248527466597255
2.23,Carillon,harmonicity,0.9776322763763576
2.23,Harmonic,roughness,0.16780201113629642
2.23,Harmonic,harmonicity,1.2255748879029802
2.24,Carillon,roughness,0.39033131289636863
2.24,Carillon,harmonicity,0.9728711460662287
2.24,Harmonic,roughness,0.16675728551510471
2.24,Harmonic,harmonicity,1.2213570421197915
2.25,Carillon,roughness,0.38814869661963863
2.25,Carillon,harmonicity,0.9689102734025187
2.25,Harmonic,roughness,0.16599510070743254
2.25,Harmonic,harmonicity,1.217049367116315
2.2600000000000002,Carillon,roughness,0.3859872108674136
2.2600000000000002,Carillon,harmonicity,0.9653726401876122
2.2600000000000002,Harmonic,roughness,0.16523997852813008
2.2600000000000002,Harmonic,harmonicity,1.2126638600678534
2.27,Carillon,roughness,0.3837478726047546
2.27,Carillon,harmonicity,0.9621050869365886
2.27,Harmonic,roughness,0.1645031651196077
2.27,Harmonic,harmonicity,1.2082133362300809
2.2800000000000002,Carillon,roughness,0.3814791529214644
2.2800000000000002,Carillon,harmonicity,0.9615853720284342
2.2800000000000002,Harmonic,roughness,0.1635648123146867
2.2800000000000002,Harmonic,harmonicity,1.2099727790776105
2.29,Carillon,roughness,0.3791809062922016
2.29,Carillon,harmonicity,0.961297294460952
2.29,Harmonic,roughness,0.1629052798513627
2.29,Harmonic,harmonicity,1.2052388649341104
2.3000000000000003,Carillon,roughness,0.376853047095592
2.3000000000000003,Carillon,harmonicity,0.9527424533370452
2.3000000000000003,Harmonic,roughness,0.16230785434427997
2.3000000000000003,Harmonic,harmonicity,1.1946071616475957
2.31,Carillon,roughness,0.37449555309999694
2.31,Carillon,harmonicity,0.9515280750776358
2.31,Harmonic,roughness,0.16179078902394203
2.31,Harmonic,harmonicity,1.1900329232017295
2.32,Carillon,roughness,0.3721084692207488
2.32,Carillon,harmonicity,0.9480687369853984
2.32,Harmonic,roughness,0.16137026076333996
2.32,Harmonic,harmonicity,1.185462078793486
2.33,Carillon,roughness,0.36969191155633196
2.33,Carillon,harmonicity,0.9459169587912238
2.33,Harmonic,roughness,0.16103674901910736
2.33,Harmonic,harmonicity,1.180907997456122
2.34,Carillon,roughness,0.3672460717116237
2.34,Carillon,harmonicity,0.9433807412638179
2.34,Harmonic,roughness,0.16077114575031612
2.34,Harmonic,harmonicity,1.1763838238537094
2.35,Carillon,roughness,0.3647712214167738
2.35,Carillon,harmonicity,0.9417852012625951
2.35,Harmonic,roughness,0.16055615161909956
2.35,Harmonic,harmonicity,1.1719025551622329
2.36,Carillon,roughness,0.3622677174509535
2.36,Carillon,harmonicity,0.9369438962498078
2.36,Harmonic,roughness,0.16005349042628852
2.36,Harmonic,harmonicity,1.1674771625868803
2.37,Carillon,roughness,0.3597360068807888
2.37,Carillon,harmonicity,0.9406394280376701
2.37,Harmonic,roughness,0.15990509041324036
2.37,Harmonic,harmonicity,1.1672371203591236
2.38,Carillon,roughness,0.3571766326238576
2.38,Carillon,harmonicity,0.9367085436402324
2.38,Harmonic,roughness,0.15976497377200582
2.38,Harmonic,harmonicity,1.1588466057974471
2.39,Carillon,roughness,0.3545902393483276
2.39,Carillon,harmonicity,0.9365869000021596
2.39,Harmonic,roughness,0.1596221059895589
2.39,Harmonic,harmonicity,1.1546684575941075
2.4,Carillon,roughness,0.3519775797203923
2.4,Carillon,harmonicity,0.9349526267138495
2.4,Harmonic,roughness,0.15946677999401518
2.4,Harmonic,harmonicity,1.1506003272609193
2.41,Carillon,roughness,0.3493395210118645
2.41,Carillon,harmonicity,0.9340766608144373
2.41,Harmonic,roughness,0.15929053910903535
2.41,Harmonic,harmonicity,1.146656531807457
2.42,Carillon,roughness,0.3466770520809542
2.42,Carillon,harmonicity,0.9333047569697202
2.42,Harmonic,roughness,0.1590861080647995
2.42,Harmonic,harmonicity,1.1428514737362447
2.43,Carillon,roughness,0.34399122704696866
2.43,Carillon,harmonicity,0.9323868754633863
2.43,Harmonic,roughness,0.15884733175739663
2.43,Harmonic,harmonicity,1.1386392963379521
2.44,Carillon,roughness,0.341281662853245
2.44,Carillon,harmonicity,0.9322318457366998
2.44,Harmonic,roughness,0.15856912147940283
2.44,Harmonic,harmonicity,1.1357136796500789
2.45,Carillon,roughness,0.33854647734426124
2.45,Carillon,harmonicity,0.933025592202278
2.45,Harmonic,roughness,0.15824740837440307
2.45,Harmonic,harmonicity,1.1347115996419248
2.46,Carillon,roughness,0.3357838454844467
2.46,Carillon,harmonicity,0.9315134701213923
